,Category,Sub-category,Title,Organisation,Organisation Acronym,URL,Coverage,Resolution,Data Format,Last Update,Access to Dataset,Description,Contact,Data Update,Count
546,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,0.1% AEP (1 in 1000 year) Flood Extents,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
547,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,0.5% AEP (1 in 200 year) Flood Extents,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
548,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,10% AEP (1 in 10 year) Flood Extents,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
549,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,0.1% AEP (1 in 1000 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) and the associated flood depths during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
550,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,0.5% AEP (1 in 200 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) and the associated flood depths during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
551,Hazard,National Coastal Flood Hazard Mapping 2021 - High-End Future Scenario,10% AEP (1 in 10 year) Flood Depths,Office of Public Works,OPW,https://www.floodinfo.ie/map/coastal_map/,National,,Shapefile,,View data online. Contact the OPW to request access to the dataset,"This data shows the extent of land that might be flooded by the sea (coastal flooding) and the associated flood depths during a theoretical or ‘design’ flood event with an estimated probability of occurrence, rather than information for actual floods that have occurred in the past. This represents the worst case scenario as any flood defences potentially protecting the coastal floodplain are not taken into account.",,2021,1
552,Other,,GSHP suitability maps - vertical closed loop,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,National,,,2015,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,map showing the ranked suitability of heat collector systems for use with GSHPs - vertical closed loop,Taly Hunter Williams,,1
553,Other,,GSHP suitability maps - open loop - domestic,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,National,,,2015,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,"map showing the ranked suitability of heat collector systems for use with GSHPs - open loop, domestic systems",Taly Hunter Williams,,1
554,Other,,GSHP suitability maps - open loop - commercial,Geological Survey Ireland,GSI,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,National,,,2015,https://www.gsi.ie/en-ie/data-and-maps/Pages/Geoenergy.aspx,"map showing the ranked suitability of heat collector systems for use with GSHPs - open loop, commercial-scale systems",Taly Hunter Williams,,1
555,Other,,GSHP suitability maps - horizontal closed loop,Geological Survey Ireland,GSI,in prep,National,,,2021,in prep,map showing the ranked suitability of heat collector systems for use with GSHPs - horizontal closed loop,Taly Hunter Williams,,1
556,Other,Climate,Climate suitability indicators for tourism from 1970 to 2100 over Europe derived from climate projections,Copernicus,,https://www.copernicus.eu/en/access-data/copernicus-services-catalogue/climate-suitability-indicators-tourism-1970-2100-over,International,0.11° x 0.11°/Gridded,,2018,https://cds.climate.copernicus.eu/cdsapp#!/dataset/10.24381/cds.126d9ce7?tab=form,"This dataset provides a set of climate suitability indicators for tourism in Europe under future climate scenarios. These indicators have been tailored for two different kinds of tourism activities; urban and beach tourism. The climatic suitability indicators consist of two indices; the Holiday Climate Index (HCI) rates the climate resources based on activities associated with urban tourism, while the Climate Index for Tourism (CIT) rates the climate resources based on activities associated with beach tourism.",,,1
